x
2324.96793488
3392.47028502
3604.775087925
2849.387679405
2711.01615597
2335.122974265
4134.164506002
1734.57570646
2064.736071205
1890.064125425
2818.669263385
1951.098284575
3587.652
3296.668362575
4178.40525
3671.30625172
4688.60980983
4743.47954295
2445.6458894
1447.4733175
3574.75813785
3496.31891625
1983.78988519999
1690.606726
2916.391289
2963.34641847
2119.6465171
2998.29208925
3633.3191825
3010.30259605
2242.14816625
2824.67145333
2579.390405
2997.8225051025
3166.41792171
2470.19924061
3660.47882232
4376.123848105
2512.29627186
2512.29335375
2053.0277068
3637.3311755
2059.82890385
2222.4158458
2129.518496965
4104.4340391
2298.8474038
2998.71216740001
2076.9391953
3633.161032
4184.4588045
1601.7279475
1377.0341362
3058.37407575
2207.581765
2171.7689319
2617.05150375
2662.72995375
1690.6391779
2981.4707976
1929.9391374
2311.7132493
2020.55974155
1725.6020106
1950.79413645
1583.44909775001
2895.3217962
2970.9376025
1728.13016385
1794.90223595
2349.8484226
2943.27567845
2292.07336009999
1351.0549092
2274.4742301
4769.0847054
3065.40346545
2364.5615938
2657.19367175
2143.5981833
2255.433965
2722.6634127
2465.987004225
1882.20700343
4743.48565915
2612.804988225
2814.8866875
3344.25267065
2591.6243798
3152.404226665
3141.2255625
2923.797655645
2231.3762319515
3214.26593408
3041.319375
3501.5790459875
3313.839004125
3583.768125
2496.0059912955
1996.42571558
1896.18104452
1600.88742305
1731.7717391
3073.23610548
2289.06786694
2805.915297375
2039.82141526
3198.5785429755
3405.0447974865
4457.86403776
4315.408268859
2899.31958423
4795.162491535
3426.706789425
2906.4381423925
2401.21276618
2363.777675625
2352.111604689
3308.5518445
3633.1670113695
1904.63817078
2989.06272
3328.3332732425
2093.174896145
2964.492228775
4114.22243704
2182.5404525
2935.421803275
3164.0625
3214.927148685
2143.5943387
2872.04696375
2570.76417126
2905.68448
4198.9511647
2842.071202316
2566.997569629
2617.04864
2330.991147685
2782.315400495
3303.236531745
2481.2285774505
2504.4568706715
4450.89448546
3405.0425604875
1945.031119035
2372.220840845
2490.21777168
2578.68219399
3308.54805813
2943.772966545
2740.40402775
2090.84278166
4517.81184
2906.8864
3071.04518124
2487.7179896
4120.04604561
2443.94046296
3377.06088528
2143.98753265
2572.14231049
2283.58681612
3218.203632865
4324.366492055
4457.86158841
3978.1195731695
4570.01905778
3758.048552545
3934.14498
3174.4688185316
4043.3047162924
4311.15697142
2940.386175504
2609.79829398
3133.648168294
4452.7339643
2871.35005949
2324.9747455
2048
2369.379312726
2520.6927073845
2117.18755974
2279.9372876
2313.176973843
2533.8496820865
3104.652885465
2366.87458494
3106.287765525
2716.0619058485
4306.964322705
3154.384354425
3878.80587252
3744.689375
2197.14
3151.136300965
2522.2965625
2767.29383548
1941.969375
2314.9217182005
2372.986337882
2476.272591923
4248.43100563
3414.464724475
4397.4
3190.351078575
2488.99367904
2471.4145457
3160.25344
4019.13984
3495.56166798
1692.295267127
2100.4716649045
1588.5678125
1620.16349175
2184.5967146935
2927.67976637
2082.11568506
2339.532738615
2271.405848995
2956.19955344
2947.476197215
2706.641969015
2235.51215466
2183.47690949999
2706.8182283
2693.7837221
2692.67676054999
4100.845315745
3134.907084195
