index	iSoil	iGeol	iLC	IC	iForc	iMF	iBC	node0	node1	node2	nabr0	nabr1	nabr2	edge0	edge1	edge2	area	x	y	zmin	zmax	soil_index	infKsatV	ThetaS	ThetaR	Alpha	Beta	hAreaF	macKsatV	infD	geol_index	KsatH	KsatV	SpYield	geo_ThetaS	geo_ThetaR	geo_vAreaF	macKsatH	macD	LC_index	VegFrac	Albedo	Rs_ref	Rmin	Rough	RzD	SoilDgrd	ImpAF	Dist2Edge0	Dist2Edge1	Dist2Edge2	Dist2Nabor0	Dist2Nabor1	Dist2Nabor2	avgRough0	avgRough1	avgRough2	windH	FixPressure	AquiferDepth	WetlandLevel	RootReachLevel	MacporeLevel	
281	1	1	1	-9999	1	1	0	0	160	158	136	246	284	242	77.9828	61.1334	61.1334	1835.9	646.8	439.572	1011.42	1016.42	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	55.6362	50.0937	50.0937	34.0953	40.5573	38.5442	0.00025	0.00025	0.00025	10	89.8706	5	4.9	4.48	4	
282	1	1	1	-9999	1	1	0	0	141	159	140	280	249	111	62.3411	87.0922	70.4357	2172.71	716.826	368.915	1006.53	1011.53	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	53.9248	61.9076	56.3611	42.0054	37.7011	41.129	0.00025	0.00025	0.00025	10	89.923	5	4.9	4.48	4	
283	1	1	1	-9999	1	1	0	0	136	159	142	111	247	246	62.3411	73.4571	72.9889	2065.21	710.792	438.541	1008.18	1013.18	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	51.0757	54.6453	54.4882	45.8317	41.0123	38.4057	0.00025	0.00025	0.00025	10	89.9053	5	4.9	4.48	4	
284	1	1	1	-9999	1	1	0	0	136	110	160	244	281	98	62.6232	61.1334	79.2906	1883.21	636.938	478.912	1012.68	1017.68	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	51.0324	50.5787	56.5299	38.8379	40.5573	36.6072	0.00025	0.00025	0.00025	10	89.857	5	4.9	4.48	4	
285	1	1	1	-9999	1	1	0	0	161	110	130	204	228	244	93.3004	62.9215	62.9215	1969.76	566.257	508.737	1016.92	1021.92	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	66.1376	56.4599	56.4599	38.7169	50.433	40.9839	0.00025	0.00025	0.00025	10	89.8116	5	4.9	4.48	4	
286	1	1	1	-9999	1	1	0	0	115	109	240	361	330	217	70.6354	113.581	124.931	3970.65	437.084	664.601	1026.47	1031.47	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	72.3179	84.8983	88.7947	61.1243	41.6438	41.5949	0.00025	0.00025	0.00025	10	89.7092	5	4.9	4.48	4	
287	1	1	1	-9999	1	1	0	0	139	160	161	244	278	242	62.9215	78.1566	61.1334	1881.89	587.107	446.365	1014.6	1019.6	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	50.8414	55.8765	50.2931	38.5441	51.658	38.9692	0.00025	0.00025	0.00025	10	89.8364	5	4.9	4.48	4	
288	1	1	1	-9999	1	1	0	0	161	237	162	218	278	228	63.6171	105.69	101.4	3127.22	496.519	475.834	1019.67	1024.67	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	63.1067	75.9162	74.4389	52.6935	51.3777	35.2301	0.00025	0.00025	0.00025	10	89.7821	5	4.9	4.48	4	
289	1	1	1	-9999	1	1	0	0	165	146	163	258	481	276	64.6346	108.568	108.568	3349.57	574.554	237.768	1011.1	1016.1	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	65.4037	78.6128	78.6129	53.152	41.7515	41.1424	0.00025	0.00025	0.00025	10	89.874	5	4.9	4.48	4	
290	1	1	1	-9999	1	1	0	0	164	157	139	107	294	291	68.6055	80.7313	80.7312	2506.89	573.857	363.538	1013.6	1018.6	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	56.2587	60.1477	60.1477	42.2603	58.8632	40.4596	0.00025	0.00025	0.00025	10	89.8471	5	4.9	4.48	4	
291	1	1	1	-9999	1	1	0	0	157	164	163	293	279	290	80.7312	64.6346	80.7312	2390.85	575.479	323.111	1012.72	1017.72	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	59.7469	54.6326	59.7469	42.7526	44.0635	40.4596	0.00025	0.00025	0.00025	10	89.8566	5	4.9	4.48	4	
292	1	1	1	-9999	1	1	0	0	269	265	268	477	482	487	74.2645	76.5982	82.7882	2609.23	463.405	285.281	1017.53	1022.53	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	58.4369	59.1852	61.2335	48.5904	44.4128	41.9303	0.00025	0.00025	0.00025	10	89.805	5	4.9	4.48	4	
293	1	1	1	-9999	1	1	0	0	164	268	163	481	291	482	82.799	80.7312	74.2645	2703.93	539.754	299.627	1014	1019	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	61.8104	61.1227	59.0373	47.6925	42.7526	46.6113	0.00025	0.00025	0.00025	10	89.8429	5	4.9	4.48	4	
294	1	1	1	-9999	1	1	0	0	164	139	162	278	483	290	122.381	119.208	80.7313	4592.09	524.928	396.262	1016.65	1021.65	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	88.6316	87.544	75.7673	47.4306	48.8121	58.8632	0.00025	0.00025	0.00025	10	89.8144	5	4.9	4.48	4	
295	1	1	1	-9999	1	1	0	0	170	138	166	0	298	304	128	86.2547	113.728	4802.28	583.154	25.0119	1006.42	1011.42	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	91.4807	78.3114	86.6385	0	62.8792	56.2386	0.00025	0.00025	0.00025	10	89.9242	5	4.9	4.48	4	
296	1	1	1	-9999	1	1	0	0	169	167	165	276	458	303	78.4551	100.445	100.445	3627.3	535.227	153.423	1011.32	1016.32	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	67.194	74.152	74.152	58.1939	41.6521	49.5161	0.00025	0.00025	0.00025	10	89.8716	5	4.9	4.48	4	
297	1	1	1	-9999	1	1	0	0	156	170	168	298	238	299	86.2547	89.5754	111.554	3788.69	648.016	106.204	1004.72	1009.72	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	71.376	72.3913	79.6596	55.6473	53.0041	42.8803	0.00025	0.00025	0.00025	10	89.9425	5	4.9	4.48	4	
298	1	1	1	-9999	1	1	0	0	170	166	168	306	297	295	89.5754	86.2547	86.2547	3301.53	640.373	51.0839	1004.03	1009.03	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	67.4723	66.3818	66.3818	43.4368	55.6473	62.8792	0.00025	0.00025	0.00025	10	89.9498	5	4.9	4.48	4	
299	1	1	1	-9999	1	1	0	0	170	156	167	248	303	297	78.455	86.2547	111.554	3371.3	615.008	133.576	1006.92	1011.92	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	68.3559	70.6661	79.0242	52.1757	57.1953	42.8803	0.00025	0.00025	0.00025	10	89.9189	5	4.9	4.48	4	
300	1	1	1	-9999	1	1	0	0	172	171	144	0	266	277	64	59.4273	59.4273	1602.43	736	16.692	998.5	1003.5	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	47.6176	46.1123	46.1123	0	47.0709	38.3426	0.00025	0.00025	0.00025	10	90.0092	5	4.9	4.48	4	
301	1	1	1	-9999	1	1	0	0	269	162	242	210	484	483	113.495	76.5983	110.496	4027.63	433.943	378.068	1020.78	1025.78	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	82.313	70.8661	81.2865	50.0273	56.7241	49.1992	0.00025	0.00025	0.00025	10	89.7701	5	4.9	4.48	4	
302	1	1	1	-9999	1	1	0	0	169	264	255	436	223	458	111.611	78.4684	71.711	2798.61	470.653	100.646	1013.42	1018.42	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	79.1314	68.4606	66.5819	43.8069	54.9645	56.3462	0.00025	0.00025	0.00025	10	89.8491	5	4.9	4.48	4	
303	1	1	1	-9999	1	1	0	0	167	169	170	304	299	296	96.5634	86.2547	100.445	3815.54	562.105	111.837	1009.15	1014.15	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	73.0473	69.7478	74.3443	58.6722	57.1953	49.5161	0.00025	0.00025	0.00025	10	89.8949	5	4.9	4.48	4	
304	1	1	1	-9999	1	1	0	0	138	170	169	303	223	295	96.5634	100.445	113.728	4571.11	537.894	58.3929	1009.33	1014.33	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	77.2704	78.4977	82.9042	58.6722	50.7904	56.2386	0.00025	0.00025	0.00025	10	89.8929	5	4.9	4.48	4	
305	1	1	1	-9999	1	1	0	0	144	173	192	332	266	0	100.777	92.127	128	4607.67	829.827	23.9983	997.3	1002.3	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	81.8327	79.2427	90.8491	59.2855	55.8844	0	0.00025	0.00025	0.00025	10	90.0221	5	4.9	4.48	4	
306	1	1	1	-9999	1	1	0	0	168	166	171	0	277	298	64	80.8182	89.5754	2502.92	675.886	26.0721	1001.7	1006.7	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	56.2639	61.4371	64.4016	0	36.0919	43.4368	0.00025	0.00025	0.00025	10	89.9749	5	4.9	4.48	4	
307	1	1	1	-9999	1	1	0	0	149	168	172	277	267	238	59.4273	99.3683	89.5753	2628.21	719.219	92.5721	1000.87	1005.87	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	58.4342	70.7118	67.3616	51.0812	47.3201	45.4971	0.00025	0.00025	0.00025	10	89.9838	5	4.9	4.48	4	
308	1	1	1	-9999	1	1	0	0	150	247	148	439	265	263	68.5911	74.2544	108.675	2515.3	919.58	217.29	1004.33	1009.33	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	64.8281	66.3696	77.3246	59.4984	57.969	39.1775	0.00025	0.00025	0.00025	10	89.9466	5	4.9	4.48	4	
309	1	1	1	-9999	1	1	0	0	192	151	149	271	267	252	113.021	116.826	92.127	4845.78	804.648	127.363	999.117	1004.12	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	84.4502	85.7347	77.8475	54.4514	53.0539	63.2689	0.00025	0.00025	0.00025	10	90.0026	5	4.9	4.48	4	
310	1	1	1	-9999	1	1	0	0	213	91	214	379	383	193	78.3232	78.3235	70.3795	2462.33	1443.91	363.198	1033.43	1038.43	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	58.7805	58.7806	56.2124	50.1624	43.8528	47.4864	0.00025	0.00025	0.00025	10	89.6346	5	4.9	4.48	4	
311	1	1	1	-9999	1	1	0	0	101	114	178	187	173	0	77.1896	104.64	85	3232.68	1374.29	25.3544	1023.17	1028.17	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	65.6402	74.5418	68.0098	53.0398	49.5206	0	0.00025	0.00025	0.00025	10	89.7446	5	4.9	4.48	4	
312	1	1	1	-9999	1	1	0	0	176	175	108	196	314	313	64.1467	68.5427	68.5428	1942.87	1479.52	96.5348	1029.85	1034.85	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	50.324	51.7526	51.7526	54.4909	39.3364	41.9755	0.00025	0.00025	0.00025	10	89.673	5	4.9	4.48	4	
313	1	1	1	-9999	1	1	0	0	178	175	176	312	320	187	68.5428	77.1891	77.1894	2370.35	1438.53	87.5017	1027.65	1032.65	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	55.0437	57.8344	57.8345	41.9755	41.3949	44.7709	0.00025	0.00025	0.00025	10	89.6965	5	4.9	4.48	4	
314	1	1	1	-9999	1	1	0	0	177	176	108	312	198	315	68.5427	70.1789	70.1789	2098.84	1491.53	133.995	1031.17	1036.17	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	52.8335	53.3678	53.3678	39.3364	46.3178	40.9599	0.00025	0.00025	0.00025	10	89.6589	5	4.9	4.48	4	
315	1	1	1	-9999	1	1	0	0	176	177	179	197	316	314	72.1609	72.161	70.1789	2212.57	1465.1	165.29	1030.52	1035.52	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	54.8338	54.8338	54.1868	43.745	41.774	40.9599	0.00025	0.00025	0.00025	10	89.6658	5	4.9	4.48	4	
316	1	1	1	-9999	1	1	0	0	180	176	179	315	321	320	72.161	73.4556	73.4553	2308.56	1424.09	157.359	1028.3	1033.3	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	55.4948	55.9178	55.9177	41.774	53.8514	42.8781	0.00025	0.00025	0.00025	10	89.6896	5	4.9	4.48	4	
317	1	1	1	-9999	1	1	0	0	179	95	174	185	319	197	93.5674	72.1611	89.1579	3022.81	1458.95	235.693	1031.7	1036.7	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	68.3188	61.4862	66.8284	50.7087	59.5506	41.71	0.00025	0.00025	0.00025	10	89.6532	5	4.9	4.48	4	
318	1	1	1	-9999	1	1	0	0	178	180	181	189	173	320	101.222	101.222	73.4558	3464.32	1357.05	107.404	1024	1029	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	74.2383	74.2384	65.5652	41.3501	53.4637	53.3485	0.00025	0.00025	0.00025	10	89.7356	5	4.9	4.48	4	
319	1	1	1	-9999	1	1	0	0	174	111	179	321	317	385	109.715	72.1611	93.5676	3341.5	1399.41	234.515	1028.7	1033.7	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	77.9813	66.1328	72.5291	42.2466	59.5506	48.2566	0.00025	0.00025	0.00025	10	89.6853	5	4.9	4.48	4	
320	1	1	1	-9999	1	1	0	0	176	180	178	318	313	316	73.4558	77.1891	73.4553	2412.14	1409.52	117.031	1026.75	1031.75	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	56.6768	57.9039	56.6766	53.3485	41.3949	42.8781	0.00025	0.00025	0.00025	10	89.7062	5	4.9	4.48	4	
321	1	1	1	-9999	1	1	0	0	179	111	180	322	316	319	101.102	73.4556	109.715	3603.78	1385.28	194.7	1027.15	1032.15	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	75.831	67.4083	78.7673	42.9561	53.8514	42.2466	0.00025	0.00025	0.00025	10	89.7019	5	4.9	4.48	4	
322	1	1	1	-9999	1	1	0	0	111	194	180	189	321	346	73.4752	101.102	73.4755	2695.47	1343.35	185.372	1024.82	1029.82	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	62.5486	71.5407	62.5487	48.917	42.9561	57.9341	0.00025	0.00025	0.00025	10	89.7269	5	4.9	4.48	4	
323	1	1	1	-9999	1	1	0	0	194	196	181	353	189	347	84.9967	73.4758	84.9974	2815.86	1278.48	139.15	1020.72	1025.72	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	63.46	59.7556	63.4602	45.7433	51.2034	50.6364	0.00025	0.00025	0.00025	10	89.7708	5	4.9	4.48	4	
324	1	1	1	-9999	1	1	0	0	181	198	200	358	354	353	75.4278	108.465	82.3622	3101.15	1253.35	55.5947	1017.88	1022.88	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	66.1293	76.7588	68.1662	52.0512	41.7609	50.6703	0.00025	0.00025	0.00025	10	89.8012	5	4.9	4.48	4	
325	1	1	1	-9999	1	1	0	0	228	230	232	417	413	407	85.1391	102.962	75.3707	3155.26	190.783	838.583	1042.22	1047.22	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	67.4734	73.422	64.5033	48.5658	42.1053	52.0301	0.00025	0.00025	0.00025	10	89.5406	5	4.9	4.48	4	
326	1	1	1	-9999	1	1	0	0	66	152	205	365	59	194	68.8178	68.8178	106.152	2324.97	965.397	379.184	1009.85	1014.85	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	64.0791	64.0791	75.7576	49.459	45.7384	46.0897	0.00025	0.00025	0.00025	10	89.8874	5	4.9	4.48	4	
327	1	1	1	-9999	1	1	0	0	184	188	226	357	408	33	104.768	67.1877	108.358	3392.47	346.684	853.662	1034.78	1039.78	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	76.8343	65.4826	78.0691	40.2468	58.1612	46.6957	0.00025	0.00025	0.00025	10	89.6202	5	4.9	4.48	4	
328	1	1	1	-9999	1	1	0	0	184	117	186	7	33	329	69.6381	108.358	110.162	3604.78	386.983	788.823	1031.43	1036.43	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	67.3494	79.1135	79.734	53.908	42.7091	40.4264	0.00025	0.00025	0.00025	10	89.656	5	4.9	4.48	4	
329	1	1	1	-9999	1	1	0	0	184	127	117	331	328	236	75.5646	110.162	75.5645	2849.39	354.873	764.262	1032.52	1037.52	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	66.8835	77.9733	66.8835	48.4813	40.4264	67.0449	0.00025	0.00025	0.00025	10	89.6444	5	4.9	4.48	4	
330	1	1	1	-9999	1	1	0	0	240	125	115	191	286	226	77.8675	113.581	70.6355	2711.02	473.262	643.977	1024.32	1029.32	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	69.5319	80.8953	67.5737	49.2712	41.6438	45.4038	0.00025	0.00025	0.00025	10	89.7322	5	4.9	4.48	4	
331	1	1	1	-9999	1	1	0	0	117	127	109	431	217	329	75.5646	69.6382	75.5646	2335.12	375.301	720.295	1030.57	1035.57	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	56.9192	54.9969	56.9192	49.1841	59.527	48.4813	0.00025	0.00025	0.00025	10	89.6653	5	4.9	4.48	4	
332	1	1	1	-9999	1	1	0	0	212	192	173	305	447	252	100.777	96.2833	96.2833	4134.16	880.278	55.1344	999.1	1004.1	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	75.7022	74.2254	74.2254	59.2855	50.8576	55.6666	0.00025	0.00025	0.00025	10	90.0028	5	4.9	4.48	4	
333	1	1	1	-9999	1	1	0	0	187	186	118	7	335	206	66.1202	62.0144	62.0145	1734.58	465.688	799.003	1027.75	1032.75	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	49.3573	48.0065	48.0065	37.9192	38.9727	40.0668	0.00025	0.00025	0.00025	10	89.6955	5	4.9	4.48	4	
334	1	1	1	-9999	1	1	0	0	188	186	15	206	337	33	85.3944	64.5098	64.5098	2064.74	438.885	855.429	1030.18	1035.18	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	60.6177	53.7757	53.7757	31.1109	42.2819	56.4027	0.00025	0.00025	0.00025	10	89.6694	5	4.9	4.48	4	
335	1	1	1	-9999	1	1	0	0	118	119	187	336	333	183	65.7055	62.0144	71.5599	1890.06	503.71	790.444	1025.67	1030.67	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	50.6636	49.4868	52.6089	47.8652	38.9727	43.4164	0.00025	0.00025	0.00025	10	89.7178	5	4.9	4.48	4	
336	1	1	1	-9999	1	1	0	0	124	187	119	335	211	213	65.7055	92.2142	91.538	2818.67	533.962	827.537	1024.9	1029.9	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	59.1539	67.4221	67.1914	47.8652	43.1499	40.0668	0.00025	0.00025	0.00025	10	89.726	5	4.9	4.48	4	
337	1	1	1	-9999	1	1	0	0	15	189	188	202	334	339	68.5523	64.5098	68.5523	1951.1	439.853	897.699	1030.93	1035.93	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	51.805	50.4904	51.805	44.6343	42.2819	52.9895	0.00025	0.00025	0.00025	10	89.6614	5	4.9	4.48	4	
338	1	1	1	-9999	1	1	0	0	191	201	61	99	0	341	90.1711	101.25	84.2135	3587.65	352.665	976.378	1036.87	1041.87	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	70.0224	73.7111	68.1426	47.8777	0	57.6178	0.00025	0.00025	0.00025	10	89.5979	5	4.9	4.48	4	
339	1	1	1	-9999	1	1	0	0	132	189	15	337	233	231	68.5523	120.829	96.2889	3296.67	471.448	940.239	1030.22	1035.22	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	69.5203	85.4877	77.3053	52.9895	44.8823	45.3785	0.00025	0.00025	0.00025	10	89.669	5	4.9	4.48	4	
340	1	1	1	-9999	1	1	0	0	202	191	190	0	224	341	101.25	96.8253	96.8253	4178.41	253.125	972.488	1041.68	1046.68	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	76.0819	74.6281	74.6281	0	52.156	54.3202	0.00025	0.00025	0.00025	10	89.5463	5	4.9	4.48	4	
